id,kode_provinsi,nama_provinsi,nama_pos_hujan,nama_stasiun_hujan,bulan,jumlah_curah_hujan,satuan,tahun
1646,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,FEBRUARI,35.0,MILIMETER,2020
1647,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,MARET,70.0,MILIMETER,2020
1648,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,APRIL,53.0,MILIMETER,2020
1649,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,MEI,68.0,MILIMETER,2020
1650,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,JUNI,42.0,MILIMETER,2020
1651,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,JULI,16.0,MILIMETER,2020
1652,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,AGUSTUS,31.0,MILIMETER,2020
1653,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,SEPTEMBER,32.0,MILIMETER,2020
1654,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,OKTOBER,96.0,MILIMETER,2020
1655,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,NOVEMBER,52.0,MILIMETER,2020
1656,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,DESEMBER,54.0,MILIMETER,2020
1657,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,JANUARI,72.0,MILIMETER,2020
1658,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,FEBRUARI,30.0,MILIMETER,2020
1659,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,MARET,122.0,MILIMETER,2020
1660,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,APRIL,64.0,MILIMETER,2020
1661,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,MEI,67.0,MILIMETER,2020
1662,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,JUNI,37.0,MILIMETER,2020
1663,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,JULI,26.0,MILIMETER,2020
1664,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,AGUSTUS,28.0,MILIMETER,2020
1665,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,SEPTEMBER,25.0,MILIMETER,2020
1666,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,OKTOBER,104.0,MILIMETER,2020
1667,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,NOVEMBER,70.0,MILIMETER,2020
1668,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,DESEMBER,46.0,MILIMETER,2020
1669,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,JANUARI,75.0,MILIMETER,2020
1670,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,FEBRUARI,45.0,MILIMETER,2020
1671,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,MARET,121.0,MILIMETER,2020
1672,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,APRIL,75.0,MILIMETER,2020
1673,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,MEI,63.0,MILIMETER,2020
1674,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,JUNI,35.0,MILIMETER,2020
1675,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,JULI,7.0,MILIMETER,2020
1676,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,AGUSTUS,25.0,MILIMETER,2020
1677,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,SEPTEMBER,45.0,MILIMETER,2020
1678,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,OKTOBER,50.0,MILIMETER,2020
1679,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,NOVEMBER,43.0,MILIMETER,2020
1680,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,DESEMBER,40.0,MILIMETER,2020
1681,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,JANUARI,68.0,MILIMETER,2020
1682,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,FEBRUARI,59.0,MILIMETER,2020
1683,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,MARET,165.0,MILIMETER,2020
1684,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,APRIL,88.0,MILIMETER,2020
1685,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,MEI,38.0,MILIMETER,2020
1686,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,JUNI,36.0,MILIMETER,2020
1687,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,JULI,33.0,MILIMETER,2020
1688,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,AGUSTUS,7.0,MILIMETER,2020
1689,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,SEPTEMBER,58.0,MILIMETER,2020
1690,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,OKTOBER,56.0,MILIMETER,2020
1691,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,NOVEMBER,27.0,MILIMETER,2020
1692,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,DESEMBER,70.0,MILIMETER,2020
1693,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,JANUARI,43.0,MILIMETER,2020
1694,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,FEBRUARI,42.0,MILIMETER,2020
1695,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,MARET,162.0,MILIMETER,2020
1696,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,APRIL,123.0,MILIMETER,2020
1697,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,MEI,65.0,MILIMETER,2020
1698,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,JUNI,33.0,MILIMETER,2020
1699,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,JULI,76.0,MILIMETER,2020
1700,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,AGUSTUS,68.0,MILIMETER,2020
1701,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,SEPTEMBER,95.0,MILIMETER,2020
1702,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,OKTOBER,80.0,MILIMETER,2020
1703,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,NOVEMBER,72.0,MILIMETER,2020
1704,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,DESEMBER,46.0,MILIMETER,2020
1705,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,JANUARI,85.0,MILIMETER,2020
1706,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,FEBRUARI,102.0,MILIMETER,2020
1707,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,MARET,85.0,MILIMETER,2020
1708,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,APRIL,81.0,MILIMETER,2020
1709,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,MEI,54.0,MILIMETER,2020
1710,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,JUNI,70.0,MILIMETER,2020
1711,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,JULI,15.0,MILIMETER,2020
1712,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,AGUSTUS,7.0,MILIMETER,2020
1713,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,SEPTEMBER,154.0,MILIMETER,2020
1714,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,OKTOBER,74.0,MILIMETER,2020
1715,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,NOVEMBER,103.0,MILIMETER,2020
1716,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,DESEMBER,51.0,MILIMETER,2020
1717,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,JANUARI,65.0,MILIMETER,2020
1718,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,FEBRUARI,67.0,MILIMETER,2020
1719,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,MARET,135.0,MILIMETER,2020
1720,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,APRIL,57.0,MILIMETER,2020
1721,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,MEI,75.0,MILIMETER,2020
1722,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,JUNI,84.0,MILIMETER,2020
1723,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,JULI,43.0,MILIMETER,2020
1724,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,AGUSTUS,52.0,MILIMETER,2020
1725,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,SEPTEMBER,36.0,MILIMETER,2020
1726,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,OKTOBER,78.0,MILIMETER,2020
1727,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,NOVEMBER,86.0,MILIMETER,2020
1728,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,DESEMBER,93.0,MILIMETER,2020
1729,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,JANUARI,55.0,MILIMETER,2020
1730,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,FEBRUARI,58.0,MILIMETER,2020
1731,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,MARET,101.0,MILIMETER,2020
1732,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,APRIL,60.0,MILIMETER,2020
1733,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,MEI,74.0,MILIMETER,2020
1734,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,JUNI,52.0,MILIMETER,2020
1735,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,JULI,62.0,MILIMETER,2020
1736,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,AGUSTUS,79.0,MILIMETER,2020
1737,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,SEPTEMBER,61.0,MILIMETER,2020
1738,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,OKTOBER,107.0,MILIMETER,2020
1739,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,NOVEMBER,29.0,MILIMETER,2020
1740,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,DESEMBER,34.0,MILIMETER,2020
1741,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,JANUARI,73.0,MILIMETER,2020
1742,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,FEBRUARI,82.0,MILIMETER,2020
1743,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,MARET,137.0,MILIMETER,2020
1744,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,APRIL,97.0,MILIMETER,2020
1745,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,MEI,94.0,MILIMETER,2020
1746,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,JUNI,62.0,MILIMETER,2020
1747,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,JULI,34.0,MILIMETER,2020
1748,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,AGUSTUS,34.0,MILIMETER,2020
1749,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,SEPTEMBER,32.0,MILIMETER,2020
1750,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,OKTOBER,58.0,MILIMETER,2020
1751,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,NOVEMBER,153.0,MILIMETER,2020
1752,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,DESEMBER,54.0,MILIMETER,2020
1753,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,JANUARI,41.0,MILIMETER,2020
1754,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,FEBRUARI,37.0,MILIMETER,2020
1755,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,MARET,129.0,MILIMETER,2020
1756,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,APRIL,71.0,MILIMETER,2020
1757,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,MEI,37.0,MILIMETER,2020
1758,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,JUNI,54.0,MILIMETER,2020
1759,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,JULI,22.0,MILIMETER,2020
1760,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,AGUSTUS,30.0,MILIMETER,2020
1761,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,SEPTEMBER,32.0,MILIMETER,2020
1762,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,OKTOBER,68.0,MILIMETER,2020
1763,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,NOVEMBER,20.0,MILIMETER,2020
1764,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,DESEMBER,81.0,MILIMETER,2020
1765,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,JANUARI,62.0,MILIMETER,2020
1766,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,FEBRUARI,70.0,MILIMETER,2020
1767,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,MARET,78.0,MILIMETER,2020
1768,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,APRIL,83.0,MILIMETER,2020
1769,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,MEI,80.0,MILIMETER,2020
1770,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,JUNI,26.0,MILIMETER,2020
1771,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,JULI,16.0,MILIMETER,2020
1772,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,AGUSTUS,17.0,MILIMETER,2020
1773,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,SEPTEMBER,14.0,MILIMETER,2020
1774,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,OKTOBER,54.0,MILIMETER,2020
1775,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,NOVEMBER,40.0,MILIMETER,2020
1776,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,DESEMBER,82.0,MILIMETER,2020
1777,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,JANUARI,197.0,MILIMETER,2020
1778,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,FEBRUARI,161.0,MILIMETER,2020
1779,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,MARET,201.0,MILIMETER,2020
1780,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,APRIL,167.0,MILIMETER,2020
1781,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,MEI,95.0,MILIMETER,2020
1782,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,JUNI,78.0,MILIMETER,2020
1783,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,JULI,88.0,MILIMETER,2020
1784,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,AGUSTUS,47.0,MILIMETER,2020
1785,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,SEPTEMBER,72.0,MILIMETER,2020
1786,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,OKTOBER,129.0,MILIMETER,2020
1787,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,NOVEMBER,137.0,MILIMETER,2020
1788,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,DESEMBER,120.0,MILIMETER,2020
1789,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,JANUARI,50.0,MILIMETER,2020
1790,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,FEBRUARI,110.0,MILIMETER,2020
1791,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,MARET,105.0,MILIMETER,2020
1792,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,APRIL,66.0,MILIMETER,2020
1793,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,MEI,50.0,MILIMETER,2020
1794,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,JUNI,50.0,MILIMETER,2020
1795,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,JULI,12.0,MILIMETER,2020
1796,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,AGUSTUS,0.0,MILIMETER,2020
1797,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,SEPTEMBER,100.0,MILIMETER,2020
1798,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,OKTOBER,76.0,MILIMETER,2020
1799,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,NOVEMBER,91.0,MILIMETER,2020
1800,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,DESEMBER,54.0,MILIMETER,2020
1801,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,JANUARI,71.0,MILIMETER,2021
1802,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,FEBRUARI,60.0,MILIMETER,2021
1803,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,MARET,160.0,MILIMETER,2021
1804,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,APRIL,70.0,MILIMETER,2021
1805,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,MEI,32.0,MILIMETER,2021
1806,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,JUNI,16.0,MILIMETER,2021
1807,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,JULI,42.0,MILIMETER,2021
1808,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,AGUSTUS,106.0,MILIMETER,2021
1809,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,SEPTEMBER,75.0,MILIMETER,2021
1810,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,OKTOBER,97.0,MILIMETER,2021
1811,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,NOVEMBER,166.0,MILIMETER,2021
1812,32.0,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,DESEMBER,79.0,MILIMETER,2021
1813,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,JANUARI,18.0,MILIMETER,2021
1814,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,FEBRUARI,48.0,MILIMETER,2021
1815,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,MARET,38.0,MILIMETER,2021
1816,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,APRIL,38.0,MILIMETER,2021
1817,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,MEI,48.0,MILIMETER,2021
1818,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,JUNI,84.0,MILIMETER,2021
1819,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,JULI,18.0,MILIMETER,2021
1820,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,AGUSTUS,18.0,MILIMETER,2021
1821,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,SEPTEMBER,38.0,MILIMETER,2021
1822,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,OKTOBER,38.0,MILIMETER,2021
1823,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,NOVEMBER,138.0,MILIMETER,2021
1824,32.0,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,DESEMBER,48.0,MILIMETER,2021
1825,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,JANUARI,124.0,MILIMETER,2021
1826,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,FEBRUARI,135.0,MILIMETER,2021
1827,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,MARET,47.0,MILIMETER,2021
1828,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,APRIL,59.0,MILIMETER,2021
1829,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,MEI,11.0,MILIMETER,2021
1830,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,JUNI,37.0,MILIMETER,2021
1831,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,JULI,25.0,MILIMETER,2021
1832,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,AGUSTUS,48.0,MILIMETER,2021
1833,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,SEPTEMBER,49.0,MILIMETER,2021
1834,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,OKTOBER,63.0,MILIMETER,2021
1835,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,NOVEMBER,183.0,MILIMETER,2021
1836,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,DESEMBER,88.0,MILIMETER,2021
1837,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,JANUARI,94.0,MILIMETER,2021
1838,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,FEBRUARI,40.0,MILIMETER,2021
1839,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,MARET,53.0,MILIMETER,2021
1840,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,APRIL,92.0,MILIMETER,2021
1841,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,MEI,41.0,MILIMETER,2021
1842,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,JUNI,51.0,MILIMETER,2021
1843,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,JULI,26.0,MILIMETER,2021
1844,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,AGUSTUS,43.0,MILIMETER,2021
1845,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,SEPTEMBER,54.0,MILIMETER,2021
1846,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,OKTOBER,45.0,MILIMETER,2021
1847,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,NOVEMBER,124.0,MILIMETER,2021
1848,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,DESEMBER,75.0,MILIMETER,2021
1849,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,JANUARI,39.0,MILIMETER,2021
1850,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,FEBRUARI,103.0,MILIMETER,2021
1851,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,MARET,40.0,MILIMETER,2021
1852,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,APRIL,77.0,MILIMETER,2021
1853,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,MEI,46.0,MILIMETER,2021
1854,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,JUNI,50.0,MILIMETER,2021
1855,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,JULI,66.0,MILIMETER,2021
1856,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,AGUSTUS,26.0,MILIMETER,2021
1857,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,SEPTEMBER,135.0,MILIMETER,2021
1858,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,OKTOBER,59.0,MILIMETER,2021
1859,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,NOVEMBER,83.0,MILIMETER,2021
1860,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,DESEMBER,45.0,MILIMETER,2021
1861,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,JANUARI,53.0,MILIMETER,2021
1862,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,FEBRUARI,54.0,MILIMETER,2021
1863,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,MARET,46.0,MILIMETER,2021
1864,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,APRIL,16.0,MILIMETER,2021
1865,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,MEI,43.0,MILIMETER,2021
1866,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,JUNI,95.0,MILIMETER,2021
1867,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,JULI,32.0,MILIMETER,2021
1868,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,AGUSTUS,6.0,MILIMETER,2021
1869,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,SEPTEMBER,28.0,MILIMETER,2021
1870,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,OKTOBER,70.0,MILIMETER,2021
1871,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,NOVEMBER,103.0,MILIMETER,2021
1872,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,DESEMBER,79.0,MILIMETER,2021
1873,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,JANUARI,135.0,MILIMETER,2021
1874,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,FEBRUARI,204.0,MILIMETER,2021
1875,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,MARET,209.0,MILIMETER,2021
1876,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,APRIL,180.0,MILIMETER,2021
1877,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,MEI,18.0,MILIMETER,2021
1878,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,JUNI,47.0,MILIMETER,2021
1879,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,JULI,50.0,MILIMETER,2021
1880,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,AGUSTUS,26.0,MILIMETER,2021
1881,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,SEPTEMBER,75.0,MILIMETER,2021
1882,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,OKTOBER,149.0,MILIMETER,2021
1883,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,NOVEMBER,175.0,MILIMETER,2021
